latitude,longitude,occupancy_status,route_end,route_number,route_start,taxi_id,time,cell,row,column,distance_in_km,duration_in_seconds
22.563316,113.959503,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:21:15,11-19,11,19,31.614528798322958,1863.0000000000002
22.563299,113.96151699999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:21:25,11-19,11,19,31.614528798322958,1863.0000000000002
22.563917,113.96347,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:21:35,11-19,11,19,31.614528798322958,1863.0000000000002
22.5651,113.965065,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:21:45,11-19,11,19,31.614528798322958,1863.0000000000002
22.566616,113.96616399999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:21:55,11-19,11,19,31.614528798322958,1863.0000000000002
22.56835,113.96666699999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:22:05,11-19,11,19,31.614528798322958,1863.0000000000002
22.570183,113.966682,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:22:15,11-19,11,19,31.614528798322958,1863.0000000000002
22.57191700000001,113.966637,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:22:25,11-19,11,19,31.614528798322958,1863.0000000000002
22.573667999999998,113.96661399999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:22:35,11-19,11,19,31.614528798322958,1863.0000000000002
22.574949,113.966652,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:22:45,11-19,11,19,31.614528798322958,1863.0000000000002
22.574949,113.966652,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:22:55,11-19,11,19,31.614528798322958,1863.0000000000002
22.578917,113.966553,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:23:05,11-19,11,19,31.614528798322958,1863.0000000000002
22.580617999999998,113.966949,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:23:15,11-19,11,19,31.614528798322958,1863.0000000000002
22.582268,113.96766699999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:23:25,11-19,11,19,31.614528798322958,1863.0000000000002
22.583851,113.968849,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:23:35,11-19,11,19,31.614528798322958,1863.0000000000002
22.585167000000002,113.970619,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:23:45,11-19,11,19,31.614528798322958,1863.0000000000002
22.585917000000002,113.97251899999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:23:55,11-19,11,19,31.614528798322958,1863.0000000000002
22.586166,113.974434,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:24:05,11-19,11,19,31.614528798322958,1863.0000000000002
22.586184,113.976501,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:24:15,11-19,11,19,31.614528798322958,1863.0000000000002
22.586184,113.978783,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:24:25,11-19,11,19,31.614528798322958,1863.0000000000002
22.586033,113.981049,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:24:35,11-19,11,19,31.614528798322958,1863.0000000000002
22.586033,113.98307,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:24:45,11-19,11,19,31.614528798322958,1863.0000000000002
22.586349,113.985031,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:24:55,11-19,11,19,31.614528798322958,1863.0000000000002
22.586567000000002,113.98693100000001,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:25:05,11-19,11,19,31.614528798322958,1863.0000000000002
22.586717999999998,113.988449,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:25:15,11-19,11,19,31.614528798322958,1863.0000000000002
22.586918,113.98966999999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:25:25,11-19,11,19,31.614528798322958,1863.0000000000002
